
100 0.000802
200 0.008382
300 0.047758
400 0.145153
500 0.284884
600 0.415075
700 0.682713
800 1.19491
900 2.08871
1000 3.08844
1100 6.61417
1200 11.441
1300 16.7274
1400 21.673
1500 33.1617
1600 39.0021
1700 49.7819
1800 61.2283
1900 71.8903
2000 114.066
